0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
6,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,5,5,6,7,9,11,14,19,27,38,48,51,55,60,61,56,52,48,44,39,33,24,15,11,8,6,5,4,4,4,4,3,3,3,3,3,2,3,2,3,3,3,3,2,3,2,2,3,2,3,3,2,3,3,2,2,3,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,3,2,3,3,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,2,2,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3,2,3,2,2,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,7,8,10,11,12
7,5,5,4,5,4,4,3,4,4,4,4,3,3,3,3,4,3,3,3,4,3,3,3,4,3,3,4,3,4,4,4,4,5,5,6,7,10,11,15,21,32,40,50,54,60,63,63,58,51,48,44,38,30,20,13,10,8,6,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,2,3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,2,3,3,2,2,2,3,2,3,3,3,3,2,3,2,3,3,3,3,2,3,2,3,3,2,3,2,3,3,3,2,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,6,6,7,7
7,6,6,5,5,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,5,5,6,8,10,12,17,23,33,40,47,52,52,59,58,53,49,46,42,35,26,18,13,9,7,6,5,5,4,3,3,3,3,3,3,4,3,3,3,2,2,3,2,3,2,2,2,3,3,2,2,2,2,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,3,2,3,3,2,2,2,3,3,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,2,2,2,3,3,2,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,2,3,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,5,4
7,7,6,5,5,5,5,4,4,4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,5,5,6,7,9,9,11,16,23,33,39,45,48,49,52,54,46,43,40,37,29,21,14,11,8,7,5,5,4,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,2,2,2,2,3,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,3,2,2,3,3,2,3,2,3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,3,2,3,3,2,3,2,2,2,3,2,2,3,2,3,2,2,3,3,2,3,3,3,3,3,2,2,3,2,2,3,3,3,3,2,3,2,3,3,3,3,3,3,2,3,3,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,3,2,3,3,2,3,2,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,4,4,3,4,4
9,7,6,5,5,5,4,4,5,4,3,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,5,6,7,8,10,12,16,24,30,35,39,42,44,44,45,42,39,33,28,21,14,12,10,8,6,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,3,2,3,3,3,2,2,2,2,3,3,2,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,2,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,2,3,3,3,3,2,2,2,2,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9,8,6,5,6,4,4,5,4,4,4,4,4,4,4,3,3,4,3,3,4,3,3,3,3,4,3,3,3,4,4,4,4,5,5,7,8,9,13,17,23,27,31,35,33,34,35,38,35,31,24,20,14,11,10,8,8,6,5,4,4,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,2,3,3,3,3,2,2,2,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,5,4,4,4,4,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,2,2,3,2,3,2,3,2,3,3,2,3,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9,8,6,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,4,4,4,3,4,4,4,4,4,5,5,6,8,9,12,16,18,23,26,27,25,25,26,26,24,19,16,14,12,10,8,8,6,5,5,4,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,2,2,3,2,2,2,3,2,3,2,2,3,2,3,2,2,2,2,3,2,2,3,2,3,3,3,2,3,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,5,5,5,5,4,5,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8,7,6,6,5,5,5,5,4,4,5,3,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,5,5,6,7,8,11,12,15,15,17,19,19,19,19,17,14,13,12,11,9,8,7,7,5,5,4,4,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,2,3,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,3,3,2,2,2,3,2,2,3,3,2,3,2,3,2,2,2,2,2,3,3,2,3,2,2,2,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,6,5,5,5,5,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,3,2,2,2,2,2,3,2,2,3,2,2,2,2,3,3,2,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
6,6,6,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,5,6,5,6,8,8,10,10,12,12,12,14,13,12,12,11,10,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,3,3,3,3,2,3,2,3,3,2,2,3,3,3,2,2,3,3,2,3,2,2,3,3,3,2,2,3,2,2,2,2,2,2,3,2,3,2,2,3,3,3,3,2,2,3,3,2,2,3,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,4,4,5,5,5,6,7,7,7,7,6,6,6,5,5,5,4,4,4,4,4,3,4,4,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
7,5,5,5,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,5,4,4,5,4,5,6,6,7,7,8,8,8,9,9,10,10,10,9,8,8,8,7,6,6,5,6,5,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,3,2,2,2,3,2,2,2,3,3,2,2,3,3,2,2,2,3,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,4,3,4,3,3,3,4,3,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,4,4,4,5,5,5,6,6,7,7,8,8,8,8,8,8,8,7,6,6,5,4,5,4,4,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3
5,5,6,5,4,4,5,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,6,7,7,7,8,8,7,7,8,7,8,6,7,6,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,2,2,2,2,3,3,2,3,2,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,3,2,2,3,2,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,5,5,5,6,7,7,8,9,10,10,11,11,11,11,10,9,8,8,6,6,5,5,5,4,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5,6,5,5,5,5,5,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,5,6,5,6,6,7,6,6,7,6,6,7,5,7,6,6,6,5,5,5,5,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,2,2,3,3,3,2,2,2,2,2,3,3,2,3,3,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,3,3,2,3,2,3,3,3,3,3,4,4,4,4,5,4,5,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,4,4,5,5,6,7,8,9,11,12,12,15,15,15,14,14,13,11,10,8,8,7,6,5,5,4,4,3,4,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,3,3,2
6,6,5,5,5,5,5,5,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,5,5,5,6,5,5,6,5,5,6,6,6,5,6,6,5,6,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,3,2,2,2,3,3,2,3,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,2,3,3,3,2,3,3,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,4,4,5,5,4,4,5,5,6,5,5,6,5,5,5,5,5,4,4,4,3,4,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,5,6,6,7,9,10,11,13,16,19,19,22,22,21,20,18,15,12,11,10,8,7,6,6,4,4,4,4,3,3,3,3,3,3,3,2,3,3,2,2,2,3,2,2,3,2,2,2,2,2,3,2,2,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
6,5,5,5,5,5,5,5,4,5,4,5,4,4,4,4,4,4,4,4,4,5,5,6,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,6,6,6,5,5,4,6,5,5,5,4,4,5,4,4,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,5,4,4,4,5,5,5,6,5,6,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,4,3,3,3,3,4,3,4,4,5,4,5,6,7,9,11,12,16,18,23,26,29,33,34,29,27,24,20,17,14,12,10,8,8,6,5,5,5,4,4,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,2,2,3,2,2,3,2,3,2,3,3,2,2,3,2,3,3,2,3,2,2,2,3,3,3,3,3,2,3,3,3,3
6,6,6,5,5,5,5,5,4,4,4,5,4,4,4,4,4,4,4,4,5,4,5,5,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,2,2,2,2,3,3,2,2,3,3,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,3,3,2,3,2,2,3,3,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,6,5,5,6,7,6,8,8,9,8,9,7,7,7,7,7,5,6,5,5,5,5,4,4,4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,4,4,4,4,5,5,6,7,8,10,12,14,20,25,30,32,37,40,41,40,38,33,29,22,18,14,13,9,8,7,6,5,4,4,4,4,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,2,2,3,3,2,3,2,3,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,3,3,3,3,2,3,3
7,7,6,6,5,5,5,4,5,5,4,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,4,4,5,5,4,5,5,5,5,4,5,4,4,4,4,4,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,2,2,3,2,3,3,3,3,2,2,3,3,2,3,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,4,4,5,5,5,6,6,7,7,8,9,11,14,13,12,12,11,10,9,9,8,7,8,6,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,5,4,5,6,7,8,10,11,14,19,27,32,36,39,42,45,51,57,59,54,43,32,22,17,14,11,8,8,6,6,5,4,4,4,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
8,8,7,7,6,5,6,5,5,5,5,5,4,5,4,4,4,4,5,5,5,6,6,6,6,5,6,6,6,5,5,6,5,4,5,5,5,5,5,5,4,5,4,4,4,4,5,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,2,3,2,3,2,3,2,2,2,2,3,3,3,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,6,6,6,7,8,9,11,13,17,21,21,18,18,16,14,12,13,11,9,7,7,7,6,6,5,4,4,4,4,4,4,4,4,3,3,4,3,3,3,4,4,4,4,4,5,5,7,8,9,11,13,19,26,36,42,42,45,50,56,63,72,85,81,64,44,28,20,17,14,11,8,7,5,5,4,4,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3
12,10,8,8,7,7,6,6,6,4,5,5,4,5,4,5,5,5,6,6,6,6,7,7,6,7,6,7,6,6,6,5,5,5,5,4,4,5,4,4,4,5,5,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2,3,3,3,2,2,2,2,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,2,3,2,3,2,2,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,4,4,5,5,6,7,8,8,10,12,15,18,21,27,27,24,24,22,20,19,17,15,12,9,9,8,6,6,6,5,5,5,4,4,4,3,3,4,3,3,3,3,3,4,4,4,4,5,5,6,6,8,10,12,15,23,32,39,45,47,52,59,67,69,73,84,88,74,52,38,29,19,14,12,10,8,6,6,5,4,5,4,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,3,2,2,2,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3
17,15,11,10,9,8,8,7,5,5,5,5,5,5,5,6,5,5,6,7,7,8,7,8,8,8,8,7,7,6,6,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,3,2,3,2,3,3,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,3,2,3,2,3,3,2,3,3,3,3,4,4,3,4,4,5,5,6,7,8,9,10,13,18,21,24,26,30,33,33,33,31,29,27,24,20,17,15,11,10,8,7,6,6,5,5,4,4,4,4,3,3,3,4,4,4,4,3,4,4,4,5,6,7,7,8,11,14,17,24,30,42,45,46,51,57,63,62,62,75,82,75,54,44,36,25,17,13,10,9,7,6,4,4,4,4,3,4,3,3,3,3,3,3,3,2,2,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4
27,20,16,12,11,9,7,7,6,6,5,5,5,6,6,6,6,7,8,7,9,10,10,10,10,10,9,8,8,8,7,6,5,6,5,4,5,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,2,2,2,3,3,2,2,2,2,2,2,3,3,2,2,3,3,3,2,3,3,3,2,2,2,3,2,2,2,3,2,2,2,3,3,2,3,3,3,2,2,3,3,2,2,2,3,2,3,3,3,2,3,3,3,3,3,3,4,4,4,4,6,5,6,8,9,10,13,19,24,26,31,30,34,37,40,43,43,38,34,31,28,22,17,14,11,9,8,7,6,6,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,5,6,8,10,11,15,19,26,33,41,43,44,45,50,49,47,55,63,69,66,56,47,38,30,21,15,12,9,8,5,5,5,4,4,4,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3
35,28,23,16,13,10,9,7,6,6,6,5,5,5,6,6,7,8,9,11,12,13,13,14,13,12,12,10,9,8,7,7,6,5,6,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2,2,2,3,2,3,2,3,2,2,2,2,3,2,2,2,3,3,3,3,3,2,2,2,2,3,2,3,3,3,2,3,2,2,2,3,2,3,2,3,3,3,2,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,4,4,5,5,6,7,8,10,12,18,23,29,34,37,34,35,41,43,45,48,46,44,40,35,28,22,17,13,11,10,7,7,6,6,5,4,4,5,4,3,4,4,4,4,4,3,4,5,5,5,5,7,8,10,12,17,22,29,35,40,41,44,45,47,42,41,46,54,59,60,54,49,40,32,24,18,12,9,7,7,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,3,2,3,3,3,3,3,3,3,3,4
45,40,30,22,15,12,10,8,8,7,7,6,6,6,7,8,9,10,11,14,17,19,21,22,22,19,18,14,12,10,8,7,6,6,6,5,5,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,3,2,3,2,3,3,3,3,2,2,2,3,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2,2,2,3,2,3,2,2,3,2,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,6,6,6,7,8,12,17,25,32,35,39,42,40,39,41,46,48,52,50,47,43,40,36,30,24,19,15,11,10,8,6,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,6,7,8,10,13,18,24,32,40,40,43,47,50,48,43,41,40,44,51,56,55,47,44,35,26,21,15,10,8,6,6,4,4,4,4,4,3,3,3,3,3,3,2,2,2,3,3,2,3,2,2,3,2,3,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,3,3,3,2,3,3,3,3,4,3
53,47,39,27,20,14,12,9,9,8,7,7,7,7,8,10,12,14,16,20,26,31,36,33,32,29,28,24,17,12,10,8,7,6,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,2,3,3,3,2,2,3,3,3,2,2,3,3,2,3,3,3,2,3,2,3,2,3,2,3,3,3,3,2,3,3,2,2,3,3,2,3,2,3,2,2,2,2,3,2,3,3,3,3,3,3,4,4,4,4,5,5,6,6,8,10,13,18,26,32,34,38,40,39,39,45,47,53,55,52,51,49,46,45,40,34,28,21,16,12,9,7,7,6,5,5,5,5,5,4,4,3,4,4,4,4,5,5,5,6,7,9,10,13,19,26,34,41,45,46,50,50,46,41,40,39,41,45,52,52,47,44,35,30,24,16,11,9,6,6,5,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,3,3,3,3,4,4,4
55,52,43,34,26,18,13,11,9,8,8,7,6,8,9,12,14,17,22,32,37,40,46,45,40,35,35,30,22,15,11,9,8,7,6,5,5,5,4,4,3,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,2,2,2,2,2,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,3,3,3,2,3,3,2,2,3,2,3,2,2,2,3,3,3,3,2,3,3,3,2,3,4,3,3,3,3,4,4,5,5,6,7,8,10,12,17,24,30,32,36,39,39,42,45,48,53,52,51,57,55,50,47,46,42,37,31,22,16,11,8,7,6,5,4,5,5,4,4,4,4,4,3,4,4,4,5,5,6,7,8,9,13,21,29,35,42,48,48,55,51,44,43,42,40,41,42,47,46,46,41,37,33,26,16,11,8,7,6,5,4,4,3,4,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,4,4
50,49,50,42,32,22,15,13,10,8,8,8,8,8,10,12,17,21,32,43,47,53,54,53,48,45,43,38,29,18,13,10,8,7,6,6,5,5,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,3,2,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,3,3,2,3,3,2,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,4,4,4,4,5,6,7,7,8,11,15,18,24,31,33,35,35,40,48,51,52,57,57,53,59,56,56,53,52,49,46,38,29,18,12,9,8,6,5,5,4,5,4,4,4,4,4,3,4,4,4,4,5,5,6,7,9,12,19,28,32,42,47,50,53,52,50,47,47,47,48,47,47,43,42,36,33,29,24,16,11,8,6,5,5,4,4,4,3,4,3,3,3,3,3,2,2,3,2,3,3,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,4
50,50,55,48,38,27,19,13,10,9,8,8,8,9,11,14,19,27,39,51,58,66,60,56,53,51,47,43,32,22,15,11,8,7,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,7,7,9,9,11,16,21,26,28,32,36,38,41,47,54,59,61,58,59,62,61,57,55,53,54,48,42,32,22,13,10,8,7,6,5,4,4,5,4,4,4,4,4,4,4,4,4,5,5,5,7,9,11,15,23,29,35,41,45,50,52,51,50,51,52,51,49,46,45,41,34,31,26,19,15,10,8,6,6,4,4,4,4,4,3,3,2,3,3,3,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,3,2,2,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3,4,4
